episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
180,1.0,3.1999154649873627,0.6832599724485976,0.2033034414162022,0.0,2.6666666666667,4,0.0,False,True,0.7915856907980646,1,17.709159380834848,1439.999,prepare,0.0
180,2.0,3.200093172357832,0.6832322626085949,0.20717497567429055,30.0,2.6666666666667,9,1.0,False,True,0.7925886623406544,1,17.709159380834848,1440.091,in_progress,0.0
180,3.0,3.218825698971344,0.6909389558232997,2.0071398884090597,-30.0,1.3333333333333,0,1.0,False,True,0.8984327945251632,1,17.709159380834848,1440.139,in_progress,0.0
180,4.0,3.241876115247332,0.705725719107081,5.455560389489675,-15.0,1.3333333333333,2,1.0,False,True,1.0287214904057085,1,17.709159380834848,1440.221,in_progress,0.0
180,5.0,3.2773071369257196,0.7052027245589333,4.532429129728906,-15.0,1.3333333333333,2,1.0,False,True,1.2287884641742641,1,17.709159380834848,1440.288,in_progress,0.0
180,6.0,3.333902022608081,0.6946695026263258,1.0544479287107584,0.0,2.6666666666667,4,1.0,False,True,1.5482767479822113,2,17.709159380834848,1440.339,in_progress,0.0
180,7.0,3.386933311397402,0.6855615020212406,-1.2912851697700582,15.0,2.6666666666667,7,1.0,False,True,1.8476387975709603,2,17.709159380834848,1440.414,in_progress,0.0
180,8.0,3.4638616020453563,0.6868951529756013,-0.575404846461866,0.0,2.6666666666667,4,1.0,False,True,2.2820390118242333,3,17.709159380834848,1440.484,in_progress,0.0
180,9.0,3.5565090468192415,0.6878391729199027,-0.21764817284787943,-15.0,1.3333333333333,2,1.0,False,True,2.8052050607438046,3,17.709159380834848,1440.557,in_progress,0.0
180,10.0,3.65849370996669,0.6777965507498018,-2.291057242881396,0.0,2.6666666666667,4,1.0,False,True,3.381069109292117,4,17.709159380834848,1440.63,in_progress,0.0
180,11.0,3.7601571105524885,0.6632664608409712,-4.526485005035548,0.0,2.6666666666667,4,1.0,False,True,3.9551115303064472,5,17.709159380834848,1440.694,in_progress,0.0
180,12.0,3.8852864723573313,0.6455807626053178,-6.162329102026899,15.0,1.3333333333333,6,1.0,False,True,4.661659610613871,6,17.709159380834848,1440.751,in_progress,0.0
180,13.0,4.00269153328622,0.6357860911525652,-5.574327444744691,0.0,4.0,5,1.0,False,True,5.324602798858466,6,17.709159380834848,1440.816,in_progress,0.0
180,14.0,4.114261304085219,0.6310618644923894,-4.2367656602225665,0.0,4.0,5,1.0,False,True,5.954603300701483,7,17.709159380834848,1440.884,in_progress,0.0
180,15.0,4.25143498305626,0.6191826999637376,-4.665645601024732,30.0,2.6666666666667,9,1.0,False,True,6.729171226149291,8,17.709159380834848,1440.972,in_progress,0.0
180,16.0,4.413389263637613,0.6132653041041541,-3.200842836785719,0.0,4.0,5,1.0,False,True,7.643681286975681,9,17.709159380834848,1441.027,in_progress,0.0
180,17.0,4.557630180360761,0.6165796838548047,-1.09146847611602,0.0,2.6666666666667,4,1.0,False,True,8.458182306884273,10,17.709159380834848,1441.076,in_progress,0.0
180,18.0,4.711778939817128,0.6086409529493164,-2.1088923496663563,30.0,1.3333333333333,8,1.0,False,True,9.328605012319878,11,17.709159380834848,1441.145,in_progress,0.0
180,19.0,4.872125439017765,0.6005397919937076,-2.8218095379884383,0.0,2.6666666666667,4,1.0,False,True,10.234029257227425,12,17.709159380834848,1441.222,in_progress,0.0
180,20.0,5.022285606161559,0.5937945303532169,-2.8249076098547867,0.0,2.6666666666667,4,1.0,False,True,11.08195671924991,13,17.709159380834848,1441.293,in_progress,0.0
180,21.0,5.196868427678775,0.581247830692597,-3.599894416440933,0.0,2.6666666666667,4,1.0,False,True,12.067794390184867,14,17.709159380834848,1441.35,in_progress,0.0
180,22.0,5.367005775486183,0.5660532670929628,-4.480987603647814,30.0,1.3333333333333,8,1.0,False,True,13.028401417634496,15,17.709159380834848,1441.416,in_progress,0.0
180,23.0,5.5296883415488685,0.5552826324030271,-4.2306631191750705,0.0,2.6666666666667,4,1.0,False,True,13.946269545058456,16,17.709159380834848,1441.489,in_progress,0.0
180,24.0,5.695292756407722,0.5463823915026186,-3.7615745961741207,0.0,4.0,5,1.0,False,True,14.882723346122825,18,17.709159380834848,1441.567,in_progress,0.0
180,25.0,5.858140425812954,0.5308942352234297,-4.706060321133207,15.0,1.3333333333333,6,1.0,False,True,15.806034760393937,19,17.709159380834848,1441.603,in_progress,0.0
180,26.0,6.028478032211983,0.5244726828184201,-3.5342419917631664,30.0,2.6666666666667,9,1.0,False,True,16.77140214570794,20,17.709159380834848,1441.69,in_progress,0.0
180,27.0,6.203838540797376,0.5315019587319869,0.14450133739797588,30.0,2.6666666666667,9,1.0,False,True,17.73210924146377,21,17.709159380834848,1441.748,in_progress,0.0
180,28.0,6.35723119989718,0.5542633656724196,4.73366046208852,30.0,2.6666666666667,9,1.0,False,True,18.556209542224934,22,17.709159380834848,1441.821,in_progress,0.0
180,29.0,6.55114908808127,0.6017753024991706,11.00427149264919,30.0,2.6666666666667,9,1.0,False,True,19.492241623919174,23,17.709159380834848,1441.886,in_progress,0.0
180,30.0,6.71187730507337,0.6572089413170823,16.334170441221712,30.0,2.6666666666667,9,0.5,False,True,20.327973811233505,24,17.709159380834848,1441.952,in_progress,0.0
180,31.0,6.8698187545496205,0.7273138173624756,21.769625212759912,15.0,1.3333333333333,6,0.5,False,True,21.22133149747357,25,17.709159380834848,1442.027,in_progress,0.0
180,32.0,7.033907021595913,0.8192154117217132,28.534501682173985,30.0,1.3333333333333,8,0.5,False,True,22.159419378661887,26,17.709159380834848,1442.098,in_progress,0.0
180,33.0,7.173787227147613,0.9088774488641524,33.59363624212725,15.0,1.3333333333333,6,0.5,False,True,22.858847614535094,27,17.709159380834848,1442.169,in_progress,0.0
180,34.0,7.268015517124461,0.9801990918664806,37.0808045144989,0.0,2.6666666666667,4,0.5,False,True,23.499769242634514,28,17.709159380834848,1442.227,in_progress,0.0
180,35.0,7.369680294535294,1.0723847871869048,39.890102102044416,30.0,2.6666666666667,9,0.5,False,True,24.05903177834227,28,17.709159380834848,1442.294,in_progress,0.0
180,36.0,7.4628141602536955,1.1825448291139504,45.30188949045756,15.0,1.3333333333333,6,0.5,False,True,24.662126599066987,29,17.709159380834848,1442.356,in_progress,0.0
180,37.0,7.526615404869953,1.280529834769291,50.95939045369398,15.0,1.3333333333333,6,0.5,False,False,25.311114598117364,30,17.709159380834848,1442.42,in_progress,0.0
180,38.0,7.5869677075324855,1.3890352206177687,56.90708512855255,30.0,1.3333333333333,8,0.5,False,False,25.779062012975384,30,17.709159380834848,1442.483,in_progress,0.0
180,39.0,7.629681504254017,1.4845098762361844,61.139567557429416,30.0,1.3333333333333,8,0.5,False,False,26.2574212043466,31,17.709159380834848,1442.546,in_progress,0.0
180,40.0,7.662823379942378,1.5780744623304659,64.66287108722315,30.0,2.6666666666667,9,0.5,False,False,26.49191515007147,31,17.709159380834848,1442.622,in_progress,0.0
180,41.0,7.689087835716634,1.6883085549981667,69.69361540485048,15.0,1.3333333333333,6,0.5,False,False,27.103484010259116,32,17.709159380834848,1442.689,in_progress,0.0
180,42.0,7.69969529540254,1.8144031742316096,77.17352538859524,30.0,1.3333333333333,8,0.5,False,False,27.377265541369113,32,17.709159380834848,1442.758,in_progress,0.0
180,43.0,7.70012772971853,1.9106698828999285,81.75753990707534,30.0,2.6666666666667,9,0.5,False,False,27.91664164381181,33,17.709159380834848,1442.824,in_progress,0.0
180,44.0,7.688211677597203,2.0281889741444163,87.86604168062723,15.0,2.6666666666667,7,0.5,False,False,28.35166552390141,33,17.709159380834848,1442.89,in_progress,0.0
180,45.0,7.657921844371675,2.143670155891406,95.51419167626783,15.0,1.3333333333333,6,0.5,False,False,28.797139282353818,34,17.709159380834848,1442.952,in_progress,0.0
180,46.0,7.61290200052214,2.2576181919653404,104.5998749154971,-15.0,2.6666666666667,3,1.0,False,False,29.415879936825505,35,17.709159380834848,1443.023,in_progress,0.0
180,47.0,7.5666824389967235,2.369093459753787,110.60095396518844,15.0,1.3333333333333,6,1.0,False,False,29.715067679098212,35,17.709159380834848,1443.082,in_progress,0.0
180,48.0,7.524445021756419,2.472270464343375,113.76763899205477,0.0,4.0,5,1.0,False,False,30.341532729997223,36,17.709159380834848,1443.163,in_progress,0.0
180,49.0,7.469543090831221,2.584038249691327,115.38716547800001,-30.0,1.3333333333333,0,0.5,False,False,30.622230799001354,36,17.709159380834848,1443.223,in_progress,0.0
180,50.0,7.418914140465506,2.6819438260357535,117.05352122889077,-30.0,2.6666666666667,1,0.5,False,False,31.235319884322234,37,17.709159380834848,1443.287,in_progress,0.0
180,51.0,7.37363285091926,2.796376725708121,114.5338534701787,30.0,2.6666666666667,9,0.5,True,False,31.515023855392837,37,17.709159380834848,1443.354,off_track,0.0
181,1.0,4.085498033360346,0.6836450744066297,0.02373988714122664,30.0,1.3333333333333,8,0.0,False,True,0.7922880348865097,7,17.709159380834848,1443.462,prepare,0.0
181,2.0,4.085622986844009,0.6836601772367809,0.038062973765255706,30.0,1.3333333333333,8,1.0,False,True,0.7929936512343284,7,17.709159380834848,1443.554,in_progress,0.0
181,3.0,4.100505333814354,0.6883927910430914,1.1473462114450759,30.0,2.6666666666667,9,1.0,False,True,0.8770405001860514,7,17.709159380834848,1443.613,in_progress,0.0
181,4.0,4.127027526285995,0.7080552659012351,5.774671765169671,30.0,2.6666666666667,9,1.0,False,True,1.0268453288387145,7,17.709159380834848,1443.687,in_progress,0.0
181,5.0,4.171755979009398,0.7440235478344027,13.055464833639238,-30.0,1.3333333333333,0,0.5,False,True,1.2794895783374047,7,17.709159380834848,1443.753,in_progress,0.0
181,6.0,4.2158555257603005,0.7693988254562473,17.897290684394736,-30.0,2.6666666666667,1,0.5,False,True,1.5285613660871153,8,17.709159380834848,1443.831,in_progress,0.0
181,7.0,4.281951247308251,0.7865441254977441,17.07206816018087,-30.0,1.3333333333333,0,0.5,False,True,1.9018280152290652,8,17.709159380834848,1443.884,in_progress,0.0
181,8.0,4.3502859339377355,0.7849879194043138,12.277349357493863,-30.0,1.3333333333333,0,0.5,False,True,2.287696825484585,9,17.709159380834848,1443.952,in_progress,0.0
181,9.0,4.43439467425687,0.7670010724124589,4.501882240527373,-15.0,2.6666666666667,3,1.0,False,True,2.762603249451487,9,17.709159380834848,1444.016,in_progress,0.0
181,10.0,4.518190177829463,0.7418100816234882,-2.530754535298141,-30.0,1.3333333333333,0,1.0,False,True,3.2357286994222467,10,17.709159380834848,1444.097,in_progress,0.0
181,11.0,4.6196934178560385,0.7016515140916866,-10.285839676835044,0.0,2.6666666666667,4,0.5,False,True,3.8088172554797004,10,17.709159380834848,1444.155,in_progress,0.0
181,12.0,4.701217140589673,0.6709692954158781,-13.625019207226561,15.0,1.3333333333333,6,0.5,False,True,4.269101326940492,11,17.709159380834848,1444.223,in_progress,0.0
181,13.0,4.805301475709723,0.6488775429204167,-13.037421758583061,15.0,1.3333333333333,6,0.5,False,True,4.856794999999389,12,17.709159380834848,1444.295,in_progress,0.0
