episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
280,1.0,3.1998714476480825,0.6832704459986532,0.20994520415980347,-15.0,1.3333333333333,2,0.0,False,True,0.7913373243306201,1,17.709159380834848,2281.069,prepare,0.0
280,2.0,3.199960891876613,0.6833860546645637,0.24254672552098613,15.0,2.6666666666667,7,1.0,False,True,0.7918444831044434,1,17.709159380834848,2281.159,in_progress,0.0
280,3.0,3.2120034716787553,0.6811097059134592,-0.3749484961230458,-15.0,2.6666666666667,3,1.0,False,True,0.8598241227736516,1,17.709159380834848,2281.215,in_progress,0.0
280,4.0,3.2347582894800233,0.6789386085939025,-1.1060870713820847,-15.0,1.3333333333333,2,1.0,False,True,0.988296999120699,1,17.709159380834848,2281.291,in_progress,0.0
280,5.0,3.276425949836006,0.6625331322104104,-4.737303191792035,0.0,2.6666666666667,4,1.0,False,True,1.2234436158848945,1,17.709159380834848,2281.356,in_progress,0.0
280,6.0,3.3291130529232746,0.6445229307821858,-7.9393782650228975,15.0,1.3333333333333,6,1.0,False,True,1.5208008220661224,2,17.709159380834848,2281.425,in_progress,0.0
280,7.0,3.3904583285657894,0.6314343863870643,-9.27874731619977,0.0,4.0,5,1.0,False,True,1.8674663583713578,2,17.709159380834848,2281.496,in_progress,0.0
280,8.0,3.4677759212607797,0.6199942877266529,-9.025104901513979,15.0,1.3333333333333,6,1.0,False,True,2.30404659444039,3,17.709159380834848,2281.548,in_progress,0.0
280,9.0,3.5524463230360572,0.612723506158219,-7.75706569123328,15.0,2.6666666666667,7,1.0,False,True,2.7820958881698092,3,17.709159380834848,2281.63,in_progress,0.0
280,10.0,3.6432185308312013,0.6117025902118947,-5.266762387606462,30.0,1.3333333333333,8,1.0,False,True,3.294665654199194,4,17.709159380834848,2281.695,in_progress,0.0
280,11.0,3.7499340822832194,0.6245163826962182,-0.427621404810905,0.0,4.0,5,1.0,False,True,3.8973024094430606,5,17.709159380834848,2281.759,in_progress,0.0
280,12.0,3.8421321818352236,0.642552337213369,3.6999890916772813,-15.0,2.6666666666667,3,1.0,False,True,4.417970226889635,5,17.709159380834848,2281.828,in_progress,0.0
280,13.0,3.9662763499835405,0.6494953870109289,3.533196860542122,0.0,2.6666666666667,4,1.0,False,True,5.119000618776026,6,17.709159380834848,2281.894,in_progress,0.0
280,14.0,4.084088822931102,0.6416638787975051,0.35402446143753125,-15.0,2.6666666666667,3,1.0,False,True,5.784248145309796,7,17.709159380834848,2281.949,in_progress,0.0
280,15.0,4.227169660549737,0.6181255906895341,-4.684301021472177,-15.0,2.6666666666667,3,1.0,False,True,6.592147811357063,8,17.709159380834848,2282.022,in_progress,0.0
280,16.0,4.370247207785607,0.5795928217081845,-10.163056196256408,0.0,4.0,5,0.5,False,True,7.399996982113616,9,17.709159380834848,2282.094,in_progress,0.0
