episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
320,1.0,3.199954966642591,0.6830690874848693,0.16151278914534942,-30.0,1.3333333333333,0,0.0,False,True,0.7918052997007023,1,17.709159380834848,2585.07,prepare,0.0
320,2.0,3.1997327938477333,0.6831032114197835,0.18326595495146542,-15.0,2.6666666666667,3,1.0,False,True,0.7905513581379259,1,17.709159380834848,2585.154,in_progress,0.0
320,3.0,3.2204322482597583,0.6826328363167898,0.03606691722328394,-15.0,2.6666666666667,3,1.0,False,True,0.9074328146779602,1,17.709159380834848,2585.229,in_progress,0.0
320,4.0,3.257144046477651,0.6753078687946081,-1.7076365791106245,-15.0,1.3333333333333,2,1.0,False,True,1.114673245291279,1,17.709159380834848,2585.28,in_progress,0.0
320,5.0,3.3066065832602343,0.6622353990686454,-4.403072810029204,0.0,2.6666666666667,4,1.0,False,True,1.3938647039655723,2,17.709159380834848,2585.354,in_progress,0.0
320,6.0,3.3729391123203953,0.6466692869746216,-6.804059599534638,30.0,1.3333333333333,8,1.0,False,True,1.76856074213259,2,17.709159380834848,2585.426,in_progress,0.0
320,7.0,3.450424089149946,0.6472635561777129,-4.999101161146723,30.0,1.3333333333333,8,1.0,False,True,2.206103390750708,3,17.709159380834848,2585.488,in_progress,0.0
320,8.0,3.53124009549849,0.6681584129067453,1.1735513958545825,-15.0,2.6666666666667,3,1.0,False,True,2.662472507689478,3,17.709159380834848,2585.553,in_progress,0.0
320,9.0,3.6134300981412615,0.6908208607788874,5.739648671555935,-15.0,1.3333333333333,2,1.0,False,True,3.1266332281576865,4,17.709159380834848,2585.634,in_progress,0.0
320,10.0,3.7130244484249175,0.698379851903117,5.347087482087442,30.0,2.6666666666667,9,1.0,False,True,3.6890371495781915,4,17.709159380834848,2585.696,in_progress,0.0
320,11.0,3.813065144073003,0.7040667208588144,4.853434207742071,-15.0,2.6666666666667,3,1.0,False,True,4.2539554511404605,5,17.709159380834848,2585.764,in_progress,0.0
320,12.0,3.913501327370864,0.7145941270254391,5.2382385582160325,-15.0,2.6666666666667,3,1.0,False,True,4.821118674704228,6,17.709159380834848,2585.825,in_progress,0.0
320,13.0,4.038970272771983,0.7087382666160565,1.600452546726926,-15.0,2.6666666666667,3,1.0,False,True,5.529604538391301,7,17.709159380834848,2585.896,in_progress,0.0
320,14.0,4.167404684558595,0.6875264720569024,-3.578281314664491,-15.0,2.6666666666667,3,1.0,False,True,6.2548058623014615,7,17.709159380834848,2585.961,in_progress,0.0
320,15.0,4.318533793118087,0.6461899392720125,-9.941108710886741,15.0,1.3333333333333,6,1.0,False,True,7.108117157149669,8,17.709159380834848,2586.037,in_progress,0.0
320,16.0,4.472836582854496,0.5984551136687997,-14.651148649029398,15.0,1.3333333333333,6,0.5,False,True,7.979338375318701,9,17.709159380834848,2586.091,in_progress,0.0
320,17.0,4.5798886800919965,0.5757445372724859,-13.91239477168292,30.0,1.3333333333333,8,0.5,False,True,8.583786738925332,10,17.709159380834848,2586.166,in_progress,0.0
320,18.0,4.70048340907929,0.5589869354895621,-11.238834561727948,30.0,2.6666666666667,9,0.5,False,True,9.26472567512977,11,17.709159380834848,2586.216,in_progress,0.0
320,19.0,4.815353947589567,0.5563876346375594,-6.930679610754297,30.0,2.6666666666667,9,1.0,False,True,9.91335834610722,12,17.709159380834848,2586.283,in_progress,0.0
320,20.0,4.930219163388759,0.5699896881144749,-1.1505371431695302,15.0,2.6666666666667,7,1.0,False,True,10.56200552836052,12,17.709159380834848,2586.34,in_progress,0.0
320,21.0,5.063344878488813,0.6017861851966754,6.335289475755802,-30.0,2.6666666666667,1,1.0,False,True,11.313825915240223,13,17.709159380834848,2586.428,in_progress,0.0
320,22.0,5.236489778503559,0.6457284632408881,12.511705793710101,-30.0,1.3333333333333,0,0.5,False,True,12.291637996288381,15,17.709159380834848,2586.494,in_progress,0.0
