episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
60,1.0,3.200050788195613,0.6831306001771933,0.15954036282770706,30.0,1.3333333333333,8,0.0,False,True,0.7923474926681785,1,17.709159380834848,419.185,prepare,0.0
60,2.0,3.199732793847631,0.6831032114197833,0.18326595495146542,-15.0,2.6666666666667,3,1.0,False,True,0.7905513581379265,1,17.709159380834848,419.283,in_progress,0.0
60,3.0,3.2153599846676917,0.6893968603756275,1.700825140285388,-15.0,1.3333333333333,2,1.0,False,True,0.8788493030808352,1,17.709159380834848,419.341,in_progress,0.0
60,4.0,3.23750278705038,0.6873298191867635,0.9395293057949518,0.0,2.6666666666667,4,1.0,False,True,1.003867157410537,1,17.709159380834848,419.415,in_progress,0.0
60,5.0,3.280301077568033,0.6856369954089129,0.3027471880817994,-30.0,1.3333333333333,0,1.0,False,True,1.2455254266023306,1,17.709159380834848,419.473,in_progress,0.0
60,6.0,3.331945424856496,0.6789985085993409,-0.9097992936270662,0.0,2.6666666666667,4,1.0,False,True,1.537092744089473,2,17.709159380834848,419.54,in_progress,0.0
60,7.0,3.384493468768479,0.6675485005267409,-3.19284186605549,0.0,2.6666666666667,4,1.0,False,True,1.8338357181085598,2,17.709159380834848,419.602,in_progress,0.0
60,8.0,3.457760345030998,0.6652539791293911,-2.811991294981626,-30.0,2.6666666666667,1,1.0,False,True,2.247555480904914,3,17.709159380834848,419.685,in_progress,0.0
60,9.0,3.5555438380375644,0.6560196873093429,-3.8332068212824186,0.0,4.0,5,1.0,False,True,2.799683641637648,3,17.709159380834848,419.744,in_progress,0.0
60,10.0,3.645644767214096,0.6440677232631539,-5.03807599810517,-30.0,2.6666666666667,1,1.0,False,True,3.3084384155675037,4,17.709159380834848,419.813,in_progress,0.0
60,11.0,3.7540491078205402,0.6252489132193233,-6.9816237891998405,15.0,2.6666666666667,7,1.0,False,True,3.920540661045144,5,17.709159380834848,419.872,in_progress,0.0
60,12.0,3.873078066709464,0.5958601801378388,-10.073924302442105,30.0,1.3333333333333,8,0.5,False,True,4.592623581877558,5,17.709159380834848,419.944,in_progress,0.0
60,13.0,3.989861480234204,0.5789260833306763,-9.813960801739348,0.0,4.0,5,1.0,False,True,5.252042559198857,6,17.709159380834848,420.007,in_progress,0.0
60,14.0,4.110563843728024,0.5611549350971418,-9.397218719014173,15.0,1.3333333333333,6,1.0,False,True,5.933584866775657,7,17.709159380834848,420.072,in_progress,0.0
60,15.0,4.228683658183027,0.5461361585717329,-9.104354763804873,15.0,1.3333333333333,6,1.0,False,True,6.60055325305908,8,17.709159380834848,420.134,in_progress,0.0
60,16.0,4.326233405294989,0.5446603771912685,-6.079630846609577,30.0,2.6666666666667,9,1.0,False,True,7.1513891278735695,8,17.709159380834848,420.207,in_progress,0.0
60,17.0,4.450606769413658,0.5562450500390727,-0.792604941137675,0.0,4.0,5,1.0,False,True,7.853726413486557,9,17.709159380834848,420.27,in_progress,0.0
60,18.0,4.56910877455982,0.5692161215843664,2.0863787447114603,15.0,2.6666666666667,7,1.0,False,True,8.522901272118052,10,17.709159380834848,420.336,in_progress,0.0
60,19.0,4.710449823406139,0.5755222249348645,2.541098386369315,0.0,2.6666666666667,4,1.0,False,True,9.321027825624169,11,17.709159380834848,420.4,in_progress,0.0
60,20.0,4.855822272958013,0.5764351662470304,1.3179683755351903,15.0,1.3333333333333,6,1.0,False,True,10.141918229570882,12,17.709159380834848,420.466,in_progress,0.0
