episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
100,1.0,3.200061717383682,0.6831394931994248,0.17815320292334633,15.0,2.6666666666667,7,0.0,False,True,0.7924093678652534,1,17.709159380834848,747.802,prepare,0.0
100,2.0,3.199732793847647,0.6831032114197833,0.18326595495146542,30.0,2.6666666666667,9,1.0,False,True,0.7905513581379281,1,17.709159380834848,747.883,in_progress,0.0
100,3.0,3.215020409693614,0.6843298928627871,0.3234483173621334,0.0,2.6666666666667,4,1.0,False,True,0.8768879800300496,1,17.709159380834848,747.95,in_progress,0.0
100,4.0,3.238882422605093,0.6913856068641812,2.036963624532701,0.0,4.0,5,1.0,False,True,1.0116927390568642,1,17.709159380834848,748.012,in_progress,0.0
100,5.0,3.2793873491960506,0.6951899076634767,2.5878374242926747,-15.0,2.6666666666667,3,1.0,False,True,1.2404484010562435,1,17.709159380834848,748.088,in_progress,0.0
100,6.0,3.33447722792384,0.6921249662538144,1.26657219544967,0.0,2.6666666666667,4,1.0,False,True,1.5515028078940152,2,17.709159380834848,748.137,in_progress,0.0
100,7.0,3.3999345871654953,0.6869461878279473,-0.20611418004190343,-15.0,2.6666666666667,3,1.0,False,True,1.9210563219525607,2,17.709159380834848,748.206,in_progress,0.0
100,8.0,3.475178344387556,0.6794920836586974,-1.9389689958739567,-30.0,1.3333333333333,0,1.0,False,True,2.345931740178241,3,17.709159380834848,748.278,in_progress,0.0
100,9.0,3.5683311534607367,0.6532270632695044,-6.820287985838214,0.0,2.6666666666667,4,1.0,False,True,2.87188475152112,3,17.709159380834848,748.352,in_progress,0.0
100,10.0,3.661188378068743,0.6279161720152545,-9.707889134248726,0.0,2.6666666666667,4,1.0,False,True,3.396180783458267,4,17.709159380834848,748.417,in_progress,0.0
100,11.0,3.769570330298622,0.6140126390019716,-8.68319855990713,30.0,1.3333333333333,8,1.0,False,True,4.008162110524982,5,17.709159380834848,748.477,in_progress,0.0
100,12.0,3.8750765928325417,0.6102296569627227,-6.311209249165302,30.0,1.3333333333333,8,1.0,False,True,4.60393707465025,5,17.709159380834848,748.552,in_progress,0.0
100,13.0,3.984315554784467,0.6141527409989347,-2.989877155939939,30.0,1.3333333333333,8,1.0,False,True,5.220794969354905,6,17.709159380834848,748.614,in_progress,0.0
100,14.0,4.075591997309806,0.6252516348564479,0.43051816948986193,0.0,4.0,5,1.0,False,True,5.736236111436672,7,17.709159380834848,748.664,in_progress,0.0
100,15.0,4.18129286530068,0.6424201301355675,3.640296319658801,-15.0,2.6666666666667,3,1.0,False,True,6.333139476723749,7,17.709159380834848,748.759,in_progress,0.0
100,16.0,4.302216820434444,0.6515050707092362,3.9497541874603694,-15.0,2.6666666666667,3,1.0,False,True,7.015989349224819,8,17.709159380834848,748.813,in_progress,0.0
100,17.0,4.426578498253877,0.6465710650925586,1.0509693210882673,-15.0,1.3333333333333,2,1.0,False,True,7.718225072433806,9,17.709159380834848,748.879,in_progress,0.0
100,18.0,4.55974160911546,0.6269814215412601,-3.4552263564057486,0.0,2.6666666666667,4,1.0,False,True,8.470126701187777,10,17.709159380834848,748.941,in_progress,0.0
100,19.0,4.680615656064922,0.6082767197370136,-5.738696645700979,0.0,2.6666666666667,4,1.0,False,True,9.152638847450834,11,17.709159380834848,749.008,in_progress,0.0
100,20.0,4.824998734107404,0.5931585279171492,-5.859075593769838,0.0,2.6666666666667,4,1.0,False,True,9.967900350209122,12,17.709159380834848,749.082,in_progress,0.0
100,21.0,4.974070698930469,0.5780906927792208,-5.859492385449584,30.0,1.3333333333333,8,1.0,False,True,10.809643947299927,13,17.709159380834848,749.144,in_progress,0.0
100,22.0,5.127331931551878,0.5627672992927022,-5.943358587496445,30.0,1.3333333333333,8,1.0,False,True,11.675070061383142,14,17.709159380834848,749.212,in_progress,0.0
100,23.0,5.25359776569125,0.5568079761503759,-4.501149926579025,0.0,4.0,5,1.0,False,True,12.38809166587704,15,17.709159380834848,749.279,in_progress,0.0
100,24.0,5.388498935780426,0.5524020770348655,-3.430630333505013,0.0,4.0,5,1.0,False,True,13.149734292004704,16,17.709159380834848,749.347,in_progress,0.0
100,25.0,5.561178265773253,0.5407866686619899,-3.6405513920527706,0.0,4.0,5,1.0,False,True,14.123966603424353,17,17.709159380834848,749.422,in_progress,0.0
100,26.0,5.751893755928538,0.5242080865298848,-4.567293670573981,0.0,4.0,5,1.0,False,True,15.202378180376568,18,17.709159380834848,749.474,in_progress,0.0
100,27.0,5.918211904270558,0.5048910746570369,-5.8322253042840355,30.0,2.6666666666667,9,1.0,False,True,16.14969876709172,19,17.709159380834848,749.543,in_progress,0.0
100,28.0,6.109738182761415,0.48375414969135483,-6.314398265022518,15.0,1.3333333333333,6,1.0,False,True,17.19402306707228,20,17.709159380834848,749.625,in_progress,0.0
100,29.0,6.30897865078072,0.4777533371296931,-3.437084954313383,15.0,1.3333333333333,6,1.0,False,True,18.249009780118218,22,17.709159380834848,749.693,in_progress,0.0
100,30.0,6.455827059201422,0.48309487798122,-0.6022337831952431,15.0,1.3333333333333,6,1.0,False,True,19.010220432774343,22,17.709159380834848,749.749,in_progress,0.0
100,31.0,6.613583346306105,0.4994102851210809,3.0415135762732195,30.0,2.6666666666667,9,0.5,False,True,19.63374008469236,23,17.709159380834848,749.809,in_progress,0.0
100,32.0,6.7506062361035735,0.5280864591002854,7.494070624408993,30.0,2.6666666666667,9,0.5,False,True,20.29672203217232,24,17.709159380834848,749.893,in_progress,0.0
100,33.0,6.886522119746178,0.5757009517899921,13.55306733754073,30.0,2.6666666666667,9,0.5,False,True,20.966041734921063,25,17.709159380834848,749.942,in_progress,0.0
100,34.0,7.029734973481915,0.6447491801576513,20.982038909406214,15.0,1.3333333333333,6,0.5,False,True,21.701303127085207,26,17.709159380834848,750.029,in_progress,0.0
100,35.0,7.171306698611239,0.7329053154761248,29.737014044932977,15.0,1.3333333333333,6,0.5,False,False,22.41392525155938,27,17.709159380834848,750.098,in_progress,0.0
100,36.0,7.282251925037503,0.815325770808873,36.599280367677785,30.0,1.3333333333333,8,0.5,False,False,22.83529454149819,27,17.709159380834848,750.162,in_progress,0.0
100,37.0,7.376517604442426,0.8959839356080215,41.95664649830702,15.0,1.3333333333333,6,0.5,False,False,23.484756904022078,28,17.709159380834848,750.211,in_progress,0.0
100,38.0,7.445862897468885,0.9649589568590428,45.815151568015956,15.0,1.3333333333333,6,0.5,False,False,23.73759312066022,28,17.709159380834848,750.289,in_progress,0.0
100,39.0,7.512417718446102,1.0443361257642918,49.000030068760914,15.0,1.3333333333333,6,0.5,False,False,24.311915138109118,29,17.709159380834848,750.354,in_progress,0.0
100,40.0,7.564275477518228,1.1189971915922226,51.22514187914793,30.0,1.3333333333333,8,0.5,False,False,24.549489352345415,29,17.709159380834848,750.418,in_progress,0.0
100,41.0,7.609093930832777,1.2086810211924937,55.71155452677276,30.0,2.6666666666667,9,0.5,False,False,25.114194071309754,30,17.709159380834848,750.479,in_progress,0.0
100,42.0,7.645875348483482,1.298374605610801,60.069850095689866,30.0,1.3333333333333,8,0.5,False,False,25.385136146703317,30,17.709159380834848,750.551,in_progress,0.0
100,43.0,7.678588717822617,1.4077392078641349,65.65573249083451,30.0,2.6666666666667,9,1.0,False,False,26.021278493539928,31,17.709159380834848,750.615,in_progress,0.0
100,44.0,7.6958459806316535,1.5041105039056533,70.88758850580574,30.0,1.3333333333333,8,0.5,False,False,26.257421204346777,31,17.709159380834848,750.681,in_progress,0.0
100,45.0,7.700418511084997,1.6028119774220109,76.97240551627706,30.0,1.3333333333333,8,1.0,False,False,26.647169315986474,31,17.709159380834848,750.742,in_progress,0.0
100,46.0,7.698260628995255,1.7107385455531836,82.54372634525062,30.0,1.3333333333333,8,0.5,False,False,27.103484010259294,32,17.709159380834848,750.82,in_progress,0.0
100,47.0,7.68608432941698,1.814673852630785,87.90757967574213,30.0,2.6666666666667,9,1.0,False,False,27.388007292154704,32,17.709159380834848,750.879,in_progress,0.0
100,48.0,7.659557480329194,1.915404927454544,94.54727865772908,15.0,1.3333333333333,6,1.0,False,False,27.94749276377012,33,17.709159380834848,750.942,in_progress,0.0
100,49.0,7.61660102059287,2.011337530806286,102.58711650961999,15.0,1.3333333333333,6,1.0,False,False,28.344074124188502,33,17.709159380834848,751.016,in_progress,0.0
100,50.0,7.571875440849014,2.0949976477063634,108.1628223572821,15.0,1.3333333333333,6,1.0,False,False,28.797139282353996,34,17.709159380834848,751.076,in_progress,0.0
