episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
200,1.0,3.1999291460171206,0.6830498900174105,0.17168637731244818,0.0,2.6666666666667,4,0.0,False,True,0.7916591499169283,1,17.709159380834848,1600.201,prepare,0.0
200,2.0,3.199826819132662,0.6831392235771097,0.19245427376008362,30.0,2.6666666666667,9,1.0,False,True,0.7910829474135693,1,17.709159380834848,1600.285,in_progress,0.0
200,3.0,3.214031205390317,0.6918593753193087,2.210188163262447,15.0,2.6666666666667,7,1.0,False,True,0.8713672609140639,1,17.709159380834848,1600.36,in_progress,0.0
200,4.0,3.24036711969897,0.7064013584735254,5.479906960439985,-15.0,1.3333333333333,2,1.0,False,True,1.0202063536158739,1,17.709159380834848,1600.418,in_progress,0.0
200,5.0,3.2771466689895594,0.7156802747914567,6.890225879278314,-15.0,1.3333333333333,2,1.0,False,True,1.2279729367114702,1,17.709159380834848,1600.492,in_progress,0.0
200,6.0,3.330645048396452,0.7132549550579503,4.819450309339037,-15.0,2.6666666666667,3,1.0,False,True,1.5300460139303813,2,17.709159380834848,1600.556,in_progress,0.0
200,7.0,3.396490239179358,0.7039745998541974,1.4533400243423749,-15.0,1.3333333333333,2,1.0,False,True,1.9016311723392936,2,17.709159380834848,1600.614,in_progress,0.0
200,8.0,3.4768587132107616,0.6851899069617969,-3.1267528005530587,-15.0,1.3333333333333,2,1.0,False,True,2.3554285959454546,3,17.709159380834848,1600.684,in_progress,0.0
200,9.0,3.5587830778822584,0.6603337505610536,-7.5739325612206425,30.0,2.6666666666667,9,1.0,False,True,2.8179846022938966,3,17.709159380834848,1600.751,in_progress,0.0
200,10.0,3.649841688654139,0.6396059778607283,-9.228328132164073,15.0,2.6666666666667,7,1.0,False,True,3.3321276031606053,4,17.709159380834848,1600.823,in_progress,0.0
200,11.0,3.7503514167201764,0.6396302338666325,-5.7224722944144855,15.0,2.6666666666667,7,1.0,False,True,3.8996909067870558,5,17.709159380834848,1600.879,in_progress,0.0
