episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
240,1.0,3.2001266338650276,0.6831243080687721,0.20332583832025233,-15.0,2.6666666666667,3,0.0,False,True,0.7927756618085485,1,17.709159380834848,1953.614,prepare,0.0
240,2.0,3.19991144165732,0.6831644336400367,0.19846954824927343,15.0,2.6666666666667,7,1.0,False,True,0.791561246391862,1,17.709159380834848,1953.682,in_progress,0.0
240,3.0,3.209596414561276,0.6801416442534653,-0.661246894884326,-15.0,1.3333333333333,2,1.0,False,True,0.8462236086286614,1,17.709159380834848,1953.753,in_progress,0.0
240,4.0,3.228612504926239,0.677387162039379,-1.2891843773218743,-15.0,1.3333333333333,2,1.0,False,True,0.9535796361590166,1,17.709159380834848,1953.822,in_progress,0.0
240,5.0,3.268485505090441,0.6617425171764509,-4.735771502371366,0.0,2.6666666666667,4,1.0,False,True,1.1785987648964253,1,17.709159380834848,1953.885,in_progress,0.0
240,6.0,3.318147651413325,0.6459098988198383,-7.505237549412462,15.0,1.3333333333333,6,1.0,False,True,1.4588935090319965,2,17.709159380834848,1953.958,in_progress,0.0
240,7.0,3.370957904065235,0.6371378826243244,-7.998924729125602,0.0,4.0,5,1.0,False,True,1.7573596194717784,2,17.709159380834848,1954.019,in_progress,0.0
240,8.0,3.4472184426787296,0.6335914296353001,-6.41712943216838,0.0,2.6666666666667,4,1.0,False,True,2.1879821882755977,3,17.709159380834848,1954.087,in_progress,0.0
240,9.0,3.5401555678464725,0.6174791410465406,-7.682751219344301,30.0,1.3333333333333,8,1.0,False,True,2.7127031373773995,3,17.709159380834848,1954.157,in_progress,0.0
240,10.0,3.6319637297811127,0.6052514975331892,-7.699991455324284,30.0,1.3333333333333,8,1.0,False,True,3.2310976888111167,4,17.709159380834848,1954.22,in_progress,0.0
240,11.0,3.7260169614910104,0.6043969964415303,-5.177255885356471,30.0,2.6666666666667,9,1.0,False,True,3.7622048721484176,4,17.709159380834848,1954.292,in_progress,0.0
240,12.0,3.8356811020463297,0.613187129209449,-1.1895054912229603,0.0,4.0,5,1.0,False,True,4.38148462058246,5,17.709159380834848,1954.364,in_progress,0.0
240,13.0,3.9561797687849376,0.6340525980942062,3.5054491042899607,0.0,2.6666666666667,4,1.0,False,True,5.061956883388335,6,17.709159380834848,1954.427,in_progress,0.0
240,14.0,4.088212228311792,0.6405578117467785,3.1117779108869823,30.0,2.6666666666667,9,1.0,False,True,5.807530000400898,7,17.709159380834848,1954.49,in_progress,0.0
240,15.0,4.219832421558873,0.6471633276090211,3.1202999391860384,30.0,2.6666666666667,9,1.0,False,True,6.550773926820304,8,17.709159380834848,1954.558,in_progress,0.0
240,16.0,4.389340441337185,0.6766502993578454,7.0963679812465905,-15.0,1.3333333333333,2,1.0,False,True,7.508009639223691,9,17.709159380834848,1954.624,in_progress,0.0
240,17.0,4.525794480180122,0.7110025968218741,11.33725589120238,-30.0,1.3333333333333,0,0.5,False,True,8.278606772488303,10,17.709159380834848,1954.697,in_progress,0.0
240,18.0,4.666236118153624,0.735546358958635,11.292430880446846,-15.0,2.6666666666667,3,0.5,False,True,9.071704693426575,11,17.709159380834848,1954.762,in_progress,0.0
