episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,1,3.199917419,0.683105232,0.183147222,-15,1.333333333,2,0,FALSE,TRUE,0.791593928,1,17.70915938,5.451,prepare,0
0,2,3.19961943,0.683100668,0.179595477,-15,2.666666667,3,1,FALSE,TRUE,0.789911174,1,17.70915938,5.521,in_progress,0
0,3,3.209650448,0.685988575,0.935867517,30,2.666666667,9,1,FALSE,TRUE,0.846579285,1,17.70915938,5.584,in_progress,0
0,4,3.23139998,0.699085011,3.873837219,-15,2.666666667,3,1,FALSE,TRUE,0.969507546,1,17.70915938,5.658,in_progress,0
0,5,3.266987229,0.714175778,6.666972878,0,4,5,1,FALSE,TRUE,1.170591716,1,17.70915938,5.716,in_progress,0
0,6,3.315137846,0.720129843,6.845625482,15,1.333333333,6,1,FALSE,TRUE,1.442539567,2,17.70915938,5.785,in_progress,0
0,7,3.372975513,0.735992152,8.645036761,0,2.666666667,4,1,FALSE,TRUE,1.768894164,2,17.70915938,5.851,in_progress,0
0,8,3.439183,0.755510379,10.69421095,0,2.666666667,4,0.5,FALSE,TRUE,2.142782228,3,17.70915938,5.907,in_progress,0
0,9,3.520734698,0.7716115,10.81203367,-30,2.666666667,1,0.5,FALSE,TRUE,2.60338179,3,17.70915938,5.979,in_progress,0
0,10,3.617494322,0.776268676,7.662354466,-30,2.666666667,1,1,FALSE,TRUE,3.149773953,4,17.70915938,6.048,in_progress,0
0,11,3.723702791,0.762498875,1.55301236,-15,1.333333333,2,1,FALSE,TRUE,3.749470876,4,17.70915938,6.136,in_progress,0
0,12,3.844314102,0.729638612,-6.851854827,0,4,5,1,FALSE,TRUE,4.430462141,5,17.70915938,6.191,in_progress,0
0,13,3.941006294,0.696112916,-12.01431648,15,1.333333333,6,0.5,FALSE,TRUE,4.976397283,6,17.70915938,6.259,in_progress,0
0,14,4.047405871,0.667175362,-15.5279755,30,2.666666667,9,0.5,FALSE,TRUE,5.577157089,7,17.70915938,6.324,in_progress,0
0,15,4.149175595,0.644277183,-15.62453898,30,1.333333333,8,0.5,FALSE,TRUE,6.151783541,7,17.70915938,6.402,in_progress,0
0,16,4.25946261,0.63222214,-11.72539986,30,1.333333333,8,0.5,FALSE,TRUE,6.774525931,8,17.70915938,6.452,in_progress,0
0,17,4.370302321,0.633070453,-6.849803059,30,1.333333333,8,1,FALSE,TRUE,7.400416787,9,17.70915938,6.536,in_progress,0
0,18,4.461930768,0.641792048,-2.627988668,0,4,5,1,FALSE,TRUE,7.9178425,9,17.70915938,6.588,in_progress,0
0,19,4.559148942,0.648447009,-0.37326992,0,2.666666667,4,1,FALSE,TRUE,8.466824585,10,17.70915938,6.644,in_progress,0
0,20,4.670401425,0.634246394,-3.239189345,15,1.333333333,6,1,FALSE,TRUE,9.095015079,11,17.70915938,6.714,in_progress,0
0,21,4.796699179,0.61792985,-5.405740821,0,2.666666667,4,1,FALSE,TRUE,9.80815237,12,17.70915938,6.787,in_progress,0
0,22,4.90689616,0.607094451,-5.553181201,30,1.333333333,8,1,FALSE,TRUE,10.43038678,12,17.70915938,6.848,in_progress,0
0,23,5.026140511,0.597827305,-5.2215287,0,2.666666667,4,1,FALSE,TRUE,11.1037326,13,17.70915938,6.918,in_progress,0
0,24,5.136901336,0.590063488,-4.866114766,30,1.333333333,8,1,FALSE,TRUE,11.72916083,14,17.70915938,6.967,in_progress,0
0,25,5.254806183,0.577722856,-5.427916684,30,1.333333333,8,1,FALSE,TRUE,12.39495102,15,17.70915938,7.058,in_progress,0
0,26,5.368052548,0.577487188,-3.272566373,30,1.333333333,8,1,FALSE,TRUE,13.0343413,15,17.70915938,7.119,in_progress,0
0,27,5.457541511,0.58441237,-0.682874945,0,2.666666667,4,1,FALSE,TRUE,13.53911255,16,17.70915938,7.187,in_progress,0
0,28,5.572031714,0.595396032,1.718133229,0,2.666666667,4,1,FALSE,TRUE,14.18570547,17,17.70915938,7.257,in_progress,0
0,29,5.707123764,0.592762894,0.352117327,-15,2.666666667,3,1,FALSE,TRUE,14.94944573,18,17.70915938,7.319,in_progress,0
0,30,5.852496482,0.577890073,-2.839020862,15,1.333333333,6,1,FALSE,TRUE,15.77293862,19,17.70915938,7.385,in_progress,0
0,31,5.97871942,0.562911736,-5.095311934,0,4,5,1,FALSE,TRUE,16.48861929,19,17.70915938,7.454,in_progress,0
0,32,6.118348687,0.553614219,-4.493537549,30,2.666666667,9,1,FALSE,TRUE,17.25271623,20,17.70915938,7.516,in_progress,0
0,33,6.273153578,0.559042503,-0.97263286,30,2.666666667,9,1,FALSE,TRUE,18.08528744,21,17.70915938,7.589,in_progress,0
0,34,6.423377351,0.585281752,4.903911974,30,2.666666667,9,1,FALSE,TRUE,18.90681494,22,17.70915938,7.655,in_progress,0
0,35,6.567339476,0.62740069,11.49308774,30,2.666666667,9,1,FALSE,TRUE,19.6263844,23,17.70915938,7.711,in_progress,0
0,36,6.698930415,0.682755291,18.11981889,30,2.666666667,9,0.5,FALSE,TRUE,20.33421182,24,17.70915938,7.794,in_progress,0
0,37,6.865399328,0.777020293,27.75412155,30,2.666666667,9,1,FALSE,TRUE,21.35978704,25,17.70915938,7.859,in_progress,0
0,38,7.000800014,0.8757877,36.47437025,30,2.666666667,9,1,FALSE,TRUE,22.23258065,26,17.70915938,7.929,in_progress,0
0,39,7.128956877,0.993960118,46.24922709,30,2.666666667,9,1,FALSE,TRUE,23.09269906,27,17.70915938,7.995,in_progress,0
0,40,7.23651289,1.117570045,55.59043724,30,2.666666667,9,1,FALSE,TRUE,23.91698195,28,17.70915938,8.077,in_progress,0
0,41,7.333750592,1.259505572,65.8611303,30,2.666666667,9,1,FALSE,TRUE,24.78518703,29,17.70915938,8.12,in_progress,0
0,42,7.404205263,1.395449655,75.85343257,30,2.666666667,9,1,FALSE,TRUE,25.53351166,30,17.70915938,8.167,in_progress,0
0,43,7.461348934,1.540579886,86.473187,30,2.666666667,9,1,FALSE,TRUE,26.2574212,31,17.70915938,8.256,in_progress,0
0,44,7.498583842,1.688476854,97.81684987,30,2.666666667,9,0.5,FALSE,TRUE,27.04383848,32,17.70915938,8.314,in_progress,0
0,45,7.518285454,1.834082157,109.5489227,30,2.666666667,9,0.5,FALSE,FALSE,27.61052938,33,17.70915938,8.394,in_progress,0
0,46,7.516481135,1.979705323,123.3705085,15,2.666666667,7,0.5,FALSE,FALSE,28.28890829,33,17.70915938,8.457,in_progress,0
0,47,7.497774002,2.098888162,137.3342276,0,2.666666667,4,0.5,FALSE,FALSE,28.79713928,34,17.70915938,8.524,in_progress,0
0,48,7.458770794,2.226341827,156.6819159,15,1.333333333,6,0.5,FALSE,FALSE,29.53323584,35,17.70915938,8.587,in_progress,0
0,49,7.420297132,2.319035734,174.7728842,-30,1.333333333,0,0.5,FALSE,FALSE,29.85258144,35,17.70915938,8.654,in_progress,0
0,50,7.382804786,2.405835827,-167.2975619,-30,1.333333333,0,0.5,FALSE,FALSE,30.38479256,36,17.70915938,8.724,in_progress,0
0,51,7.345612306,2.483266533,-151.7353469,-30,1.333333333,0,0.5,FALSE,FALSE,30.59312966,36,17.70915938,8.785,in_progress,0
0,52,7.309665958,2.544490814,-138.6176815,30,1.333333333,8,0.5,FALSE,FALSE,30.99117397,37,17.70915938,8.858,in_progress,0
0,53,7.272722957,2.600902335,-124.4705839,30,2.666666667,9,0.5,FALSE,FALSE,31.34874667,37,17.70915938,8.934,in_progress,0
0,54,7.252471411,2.642940616,-108.9019093,0,2.666666667,4,0.5,FALSE,FALSE,31.38355678,37,17.70915938,8.992,in_progress,0
0,55,7.248703778,2.677629013,-92.42665865,0,4,5,0.5,FALSE,FALSE,31.53739953,37,17.70915938,9.052,in_progress,0
0,56,7.260094521,2.709020371,-74.79837455,30,1.333333333,8,0.5,FALSE,FALSE,31.61766432,37,17.70915938,9.118,in_progress,0
0,57,7.272399081,2.728976432,-61.60111092,-30,2.666666667,1,0.5,FALSE,FALSE,31.64852107,37,17.70915938,9.189,in_progress,0
0,58,7.287030566,2.733489662,-53.89709052,-30,1.333333333,0,0.5,FALSE,FALSE,31.60830129,37,17.70915938,9.258,in_progress,0
0,59,7.294410877,2.717228522,-53.04883254,-30,2.666666667,1,0.5,FALSE,FALSE,31.51381987,37,17.70915938,9.336,in_progress,0
0,60,7.30147544,2.68825085,-55.83473809,30,1.333333333,8,0.5,FALSE,FALSE,31.36970034,37,17.70915938,9.387,in_progress,0
